run_id,symbol_set,signal_symbol,bull_symbol,defense_symbol,vix_ema_period,ema_period_calm,atr_stop_calm,ema_period_choppy,atr_stop_choppy,risk_bull,allocation_defense,macd_fast_period,macd_slow_period,macd_signal_period,atr_period,vix_symbol
206,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,2.0,75,1.0,0.02,0.6,12,26,9,14,VIX
207,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,2.0,75,1.0,0.025,0.6,12,26,9,14,VIX
208,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,2.0,100,2.0,0.015,0.6,12,26,9,14,VIX
209,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,2.0,100,2.0,0.02,0.6,12,26,9,14,VIX
210,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,2.0,100,2.0,0.025,0.6,12,26,9,14,VIX
211,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,2.0,100,2.5,0.015,0.6,12,26,9,14,VIX
212,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,2.0,100,2.5,0.02,0.6,12,26,9,14,VIX
213,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,2.0,100,2.5,0.025,0.6,12,26,9,14,VIX
214,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,2.0,100,1.0,0.015,0.6,12,26,9,14,VIX
215,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,2.0,100,1.0,0.02,0.6,12,26,9,14,VIX
216,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,2.0,100,1.0,0.025,0.6,12,26,9,14,VIX
217,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,50,2.0,0.015,0.6,12,26,9,14,VIX
218,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,50,2.0,0.02,0.6,12,26,9,14,VIX
219,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,50,2.0,0.025,0.6,12,26,9,14,VIX
220,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,50,2.5,0.015,0.6,12,26,9,14,VIX
221,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,50,2.5,0.02,0.6,12,26,9,14,VIX
222,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,50,2.5,0.025,0.6,12,26,9,14,VIX
223,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,50,1.0,0.015,0.6,12,26,9,14,VIX
224,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,50,1.0,0.02,0.6,12,26,9,14,VIX
225,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,50,1.0,0.025,0.6,12,26,9,14,VIX
226,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,75,2.0,0.015,0.6,12,26,9,14,VIX
227,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,75,2.0,0.02,0.6,12,26,9,14,VIX
228,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,75,2.0,0.025,0.6,12,26,9,14,VIX
229,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,75,2.5,0.015,0.6,12,26,9,14,VIX
230,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,75,2.5,0.02,0.6,12,26,9,14,VIX
231,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,75,2.5,0.025,0.6,12,26,9,14,VIX
232,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,75,1.0,0.015,0.6,12,26,9,14,VIX
233,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,75,1.0,0.02,0.6,12,26,9,14,VIX
234,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,75,1.0,0.025,0.6,12,26,9,14,VIX
235,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,100,2.0,0.015,0.6,12,26,9,14,VIX
236,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,100,2.0,0.02,0.6,12,26,9,14,VIX
237,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,100,2.0,0.025,0.6,12,26,9,14,VIX
238,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,100,2.5,0.015,0.6,12,26,9,14,VIX
239,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,100,2.5,0.02,0.6,12,26,9,14,VIX
240,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,100,2.5,0.025,0.6,12,26,9,14,VIX
241,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,100,1.0,0.015,0.6,12,26,9,14,VIX
242,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,100,1.0,0.02,0.6,12,26,9,14,VIX
243,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,20,100,1.0,100,1.0,0.025,0.6,12,26,9,14,VIX
244,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,50,2.0,0.015,0.6,12,26,9,14,VIX
245,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,50,2.0,0.02,0.6,12,26,9,14,VIX
246,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,50,2.0,0.025,0.6,12,26,9,14,VIX
247,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,50,2.5,0.015,0.6,12,26,9,14,VIX
248,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,50,2.5,0.02,0.6,12,26,9,14,VIX
249,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,50,2.5,0.025,0.6,12,26,9,14,VIX
250,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,50,1.0,0.015,0.6,12,26,9,14,VIX
251,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,50,1.0,0.02,0.6,12,26,9,14,VIX
252,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,50,1.0,0.025,0.6,12,26,9,14,VIX
253,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,75,2.0,0.015,0.6,12,26,9,14,VIX
254,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,75,2.0,0.02,0.6,12,26,9,14,VIX
255,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,75,2.0,0.025,0.6,12,26,9,14,VIX
256,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,75,2.5,0.015,0.6,12,26,9,14,VIX
257,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,75,2.5,0.02,0.6,12,26,9,14,VIX
258,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,75,2.5,0.025,0.6,12,26,9,14,VIX
259,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,75,1.0,0.015,0.6,12,26,9,14,VIX
260,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,75,1.0,0.02,0.6,12,26,9,14,VIX
261,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,75,1.0,0.025,0.6,12,26,9,14,VIX
262,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,100,2.0,0.015,0.6,12,26,9,14,VIX
263,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,100,2.0,0.02,0.6,12,26,9,14,VIX
264,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,100,2.0,0.025,0.6,12,26,9,14,VIX
265,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,100,2.5,0.015,0.6,12,26,9,14,VIX
266,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,100,2.5,0.02,0.6,12,26,9,14,VIX
267,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,100,2.5,0.025,0.6,12,26,9,14,VIX
268,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,100,1.0,0.015,0.6,12,26,9,14,VIX
269,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,100,1.0,0.02,0.6,12,26,9,14,VIX
270,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.5,100,1.0,0.025,0.6,12,26,9,14,VIX
271,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,50,2.0,0.015,0.6,12,26,9,14,VIX
272,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,50,2.0,0.02,0.6,12,26,9,14,VIX
273,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,50,2.0,0.025,0.6,12,26,9,14,VIX
274,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,50,2.5,0.015,0.6,12,26,9,14,VIX
275,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,50,2.5,0.02,0.6,12,26,9,14,VIX
276,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,50,2.5,0.025,0.6,12,26,9,14,VIX
277,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,50,1.0,0.015,0.6,12,26,9,14,VIX
278,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,50,1.0,0.02,0.6,12,26,9,14,VIX
279,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,50,1.0,0.025,0.6,12,26,9,14,VIX
280,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,75,2.0,0.015,0.6,12,26,9,14,VIX
281,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,75,2.0,0.02,0.6,12,26,9,14,VIX
282,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,75,2.0,0.025,0.6,12,26,9,14,VIX
283,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,75,2.5,0.015,0.6,12,26,9,14,VIX
284,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,75,2.5,0.02,0.6,12,26,9,14,VIX
285,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,75,2.5,0.025,0.6,12,26,9,14,VIX
286,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,75,1.0,0.015,0.6,12,26,9,14,VIX
287,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,75,1.0,0.02,0.6,12,26,9,14,VIX
288,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,75,1.0,0.025,0.6,12,26,9,14,VIX
289,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,100,2.0,0.015,0.6,12,26,9,14,VIX
290,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,100,2.0,0.02,0.6,12,26,9,14,VIX
291,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,100,2.0,0.025,0.6,12,26,9,14,VIX
292,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,100,2.5,0.015,0.6,12,26,9,14,VIX
293,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,100,2.5,0.02,0.6,12,26,9,14,VIX
294,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,100,2.5,0.025,0.6,12,26,9,14,VIX
295,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,100,1.0,0.015,0.6,12,26,9,14,VIX
296,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,100,1.0,0.02,0.6,12,26,9,14,VIX
297,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,2.0,100,1.0,0.025,0.6,12,26,9,14,VIX
298,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,50,2.0,0.015,0.6,12,26,9,14,VIX
299,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,50,2.0,0.02,0.6,12,26,9,14,VIX
300,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,50,2.0,0.025,0.6,12,26,9,14,VIX
301,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,50,2.5,0.015,0.6,12,26,9,14,VIX
302,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,50,2.5,0.02,0.6,12,26,9,14,VIX
303,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,50,2.5,0.025,0.6,12,26,9,14,VIX
304,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,50,1.0,0.015,0.6,12,26,9,14,VIX
305,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,50,1.0,0.02,0.6,12,26,9,14,VIX
306,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,50,1.0,0.025,0.6,12,26,9,14,VIX
307,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,75,2.0,0.015,0.6,12,26,9,14,VIX
308,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,75,2.0,0.02,0.6,12,26,9,14,VIX
309,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,75,2.0,0.025,0.6,12,26,9,14,VIX
310,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,75,2.5,0.015,0.6,12,26,9,14,VIX
311,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,75,2.5,0.02,0.6,12,26,9,14,VIX
312,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,75,2.5,0.025,0.6,12,26,9,14,VIX
313,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,75,1.0,0.015,0.6,12,26,9,14,VIX
314,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,75,1.0,0.02,0.6,12,26,9,14,VIX
315,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,75,1.0,0.025,0.6,12,26,9,14,VIX
316,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,100,2.0,0.015,0.6,12,26,9,14,VIX
317,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,100,2.0,0.02,0.6,12,26,9,14,VIX
318,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,100,2.0,0.025,0.6,12,26,9,14,VIX
319,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,100,2.5,0.015,0.6,12,26,9,14,VIX
320,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,100,2.5,0.02,0.6,12,26,9,14,VIX
321,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,100,2.5,0.025,0.6,12,26,9,14,VIX
322,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,100,1.0,0.015,0.6,12,26,9,14,VIX
323,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,100,1.0,0.02,0.6,12,26,9,14,VIX
324,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,25,1.0,100,1.0,0.025,0.6,12,26,9,14,VIX
325,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,50,2.0,0.015,0.6,12,26,9,14,VIX
326,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,50,2.0,0.02,0.6,12,26,9,14,VIX
327,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,50,2.0,0.025,0.6,12,26,9,14,VIX
328,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,50,2.5,0.015,0.6,12,26,9,14,VIX
329,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,50,2.5,0.02,0.6,12,26,9,14,VIX
330,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,50,2.5,0.025,0.6,12,26,9,14,VIX
331,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,50,1.0,0.015,0.6,12,26,9,14,VIX
332,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,50,1.0,0.02,0.6,12,26,9,14,VIX
333,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,50,1.0,0.025,0.6,12,26,9,14,VIX
334,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,75,2.0,0.015,0.6,12,26,9,14,VIX
335,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,75,2.0,0.02,0.6,12,26,9,14,VIX
336,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,75,2.0,0.025,0.6,12,26,9,14,VIX
337,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,75,2.5,0.015,0.6,12,26,9,14,VIX
338,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,75,2.5,0.02,0.6,12,26,9,14,VIX
339,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,75,2.5,0.025,0.6,12,26,9,14,VIX
340,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,75,1.0,0.015,0.6,12,26,9,14,VIX
341,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,75,1.0,0.02,0.6,12,26,9,14,VIX
342,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,75,1.0,0.025,0.6,12,26,9,14,VIX
343,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,100,2.0,0.015,0.6,12,26,9,14,VIX
344,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,100,2.0,0.02,0.6,12,26,9,14,VIX
345,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,100,2.0,0.025,0.6,12,26,9,14,VIX
346,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,100,2.5,0.015,0.6,12,26,9,14,VIX
347,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,100,2.5,0.02,0.6,12,26,9,14,VIX
348,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,100,2.5,0.025,0.6,12,26,9,14,VIX
349,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,100,1.0,0.015,0.6,12,26,9,14,VIX
350,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,100,1.0,0.02,0.6,12,26,9,14,VIX
351,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.5,100,1.0,0.025,0.6,12,26,9,14,VIX
352,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,50,2.0,0.015,0.6,12,26,9,14,VIX
353,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,50,2.0,0.02,0.6,12,26,9,14,VIX
354,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,50,2.0,0.025,0.6,12,26,9,14,VIX
355,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,50,2.5,0.015,0.6,12,26,9,14,VIX
356,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,50,2.5,0.02,0.6,12,26,9,14,VIX
357,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,50,2.5,0.025,0.6,12,26,9,14,VIX
358,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,50,1.0,0.015,0.6,12,26,9,14,VIX
359,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,50,1.0,0.02,0.6,12,26,9,14,VIX
360,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,50,1.0,0.025,0.6,12,26,9,14,VIX
361,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,75,2.0,0.015,0.6,12,26,9,14,VIX
362,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,75,2.0,0.02,0.6,12,26,9,14,VIX
363,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,75,2.0,0.025,0.6,12,26,9,14,VIX
364,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,75,2.5,0.015,0.6,12,26,9,14,VIX
365,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,75,2.5,0.02,0.6,12,26,9,14,VIX
366,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,75,2.5,0.025,0.6,12,26,9,14,VIX
367,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,75,1.0,0.015,0.6,12,26,9,14,VIX
368,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,75,1.0,0.02,0.6,12,26,9,14,VIX
369,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,75,1.0,0.025,0.6,12,26,9,14,VIX
370,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,100,2.0,0.015,0.6,12,26,9,14,VIX
371,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,100,2.0,0.02,0.6,12,26,9,14,VIX
372,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,100,2.0,0.025,0.6,12,26,9,14,VIX
373,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,100,2.5,0.015,0.6,12,26,9,14,VIX
374,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,100,2.5,0.02,0.6,12,26,9,14,VIX
375,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,100,2.5,0.025,0.6,12,26,9,14,VIX
376,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,100,1.0,0.015,0.6,12,26,9,14,VIX
377,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,100,1.0,0.02,0.6,12,26,9,14,VIX
378,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,2.0,100,1.0,0.025,0.6,12,26,9,14,VIX
379,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,50,2.0,0.015,0.6,12,26,9,14,VIX
380,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,50,2.0,0.02,0.6,12,26,9,14,VIX
381,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,50,2.0,0.025,0.6,12,26,9,14,VIX
382,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,50,2.5,0.015,0.6,12,26,9,14,VIX
383,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,50,2.5,0.02,0.6,12,26,9,14,VIX
384,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,50,2.5,0.025,0.6,12,26,9,14,VIX
385,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,50,1.0,0.015,0.6,12,26,9,14,VIX
386,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,50,1.0,0.02,0.6,12,26,9,14,VIX
387,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,50,1.0,0.025,0.6,12,26,9,14,VIX
388,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,75,2.0,0.015,0.6,12,26,9,14,VIX
389,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,75,2.0,0.02,0.6,12,26,9,14,VIX
390,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,75,2.0,0.025,0.6,12,26,9,14,VIX
391,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,75,2.5,0.015,0.6,12,26,9,14,VIX
392,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,75,2.5,0.02,0.6,12,26,9,14,VIX
393,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,75,2.5,0.025,0.6,12,26,9,14,VIX
394,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,75,1.0,0.015,0.6,12,26,9,14,VIX
395,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,75,1.0,0.02,0.6,12,26,9,14,VIX
396,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,75,1.0,0.025,0.6,12,26,9,14,VIX
397,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,100,2.0,0.015,0.6,12,26,9,14,VIX
398,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,100,2.0,0.02,0.6,12,26,9,14,VIX
399,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,100,2.0,0.025,0.6,12,26,9,14,VIX
400,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,100,2.5,0.015,0.6,12,26,9,14,VIX
401,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,100,2.5,0.02,0.6,12,26,9,14,VIX
402,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,100,2.5,0.025,0.6,12,26,9,14,VIX
403,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,100,1.0,0.015,0.6,12,26,9,14,VIX
404,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,100,1.0,0.02,0.6,12,26,9,14,VIX
405,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,75,1.0,100,1.0,0.025,0.6,12,26,9,14,VIX
406,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,50,2.0,0.015,0.6,12,26,9,14,VIX
407,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,50,2.0,0.02,0.6,12,26,9,14,VIX
408,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,50,2.0,0.025,0.6,12,26,9,14,VIX
409,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,50,2.5,0.015,0.6,12,26,9,14,VIX
410,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,50,2.5,0.02,0.6,12,26,9,14,VIX
411,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,50,2.5,0.025,0.6,12,26,9,14,VIX
412,QQQ_TQQQ_VIX,QQQ,TQQQ,QQQ,50,100,2.5,50,1.0,0.015,0.6,12,26,9,14,VIX
